image_id,pa_deg,fl_mm,pa_measured,fl_measured,mt_mm,mt_measured,mt_raw,measured_scale,ok
IMG_00273.png,23.603994019567704,40.38584482781471,True,True,15.945183938950422,True,15.945183938950422,True,True
IMG_00274.png,15.914404929972186,66.30430300889708,True,True,21.338441149168187,True,21.338441149168187,True,True
IMG_00275.png,30.124557013198782,51.85116361639051,True,True,25.19033639256089,True,25.19033639256089,True,True
IMG_00276.png,15.158647358234392,77.23314456009149,True,True,21.965969404047737,True,21.965969404047737,True,True
IMG_00277.png,16.75695632448575,77.7134184275879,True,True,21.693502820759353,True,21.693502820759353,True,True
IMG_00278.png,21.447858625738064,51.309017470121546,True,True,19.652257799989744,True,19.652257799989744,True,True
IMG_00279.png,13.705759130215771,72.96300483708717,True,True,17.34785262426517,True,17.34785262426517,True,True
IMG_00280.png,15.694662893355652,60.062248806153626,True,True,16.641624728365343,True,16.641624728365343,True,True
IMG_00281.png,22.770009253577886,48.22958124580687,True,True,17.78541702868403,True,17.78541702868403,True,True
IMG_00282.png,16.72748696532174,71.87844119073917,True,True,19.43794923025057,True,19.43794923025057,True,True
IMG_00283.png,20.66501613571401,70.87592213773834,True,True,23.036609537948124,True,23.036609537948124,True,True
IMG_00284.png,23.880576000056152,52.47053453598489,True,True,18.664280540480366,True,18.664280540480366,True,True
IMG_00285.png,19.453612811471253,64.497718875566,True,True,20.263517721040074,True,20.263517721040074,True,True
IMG_00286.png,19.312113016495225,64.14607112778029,True,True,21.887495904614447,True,21.887495904614447,True,True
IMG_00287.png,28.83639712953897,35.335262316551685,True,True,15.271816794684014,True,15.271816794684014,True,True
IMG_00288.png,17.676030352602268,78.5122296507655,True,True,24.613423118345402,True,24.613423118345402,True,True
IMG_00289.png,18.60119454087076,56.1940508900193,True,True,17.941307244174098,True,17.941307244174098,True,True
IMG_00290.png,19.305274384029723,102.85938487369219,True,True,33.13383468395798,True,33.13383468395798,True,True
IMG_00291.png,13.582481470779355,80.11477746540982,True,True,19.303938126427674,True,19.303938126427674,True,True
IMG_00292.png,28.680795237255772,38.829097398363224,True,True,17.47065400614945,True,17.47065400614945,True,True
IMG_00293.png,13.065038705323301,138.97272836896684,True,True,33.90971288742744,True,33.90971288742744,True,True
IMG_00294.png,22.588498237732832,65.45994022050076,True,True,23.106864719436008,True,23.106864719436008,True,True
IMG_00295.png,24.966127447698124,59.246565102390804,True,True,22.443646039410872,True,22.443646039410872,True,True
IMG_00296.png,12.645551686417102,90.12157889604335,True,True,23.680527389150594,True,23.680527389150594,True,True
IMG_00297.png,13.004652209569752,89.39593005511196,True,True,20.851959618466754,True,20.851959618466754,True,True
IMG_00298.png,22.12105548976904,64.41920106227045,True,True,22.94085988335879,True,22.94085988335879,True,True
IMG_00299.png,16.42,81.5,False,False,20.7,False,7.285380953342169,True,False
IMG_00300.png,14.86466778741971,72.72394816956927,True,True,16.20284931257139,True,16.20284931257139,True,True
IMG_00301.png,20.079983365237972,110.10962809919522,True,True,20.7,False,38.075157502493546,True,True
IMG_00302.png,18.63888177949744,60.081533032663295,True,True,20.673195078000155,True,20.673195078000155,True,True
IMG_00303.png,12.902586106627222,62.33605578170604,True,True,18.99670156612602,True,18.99670156612602,True,True
IMG_00304.png,13.861425693063502,100.60498607238688,True,True,29.170501688100423,True,29.170501688100423,True,True
IMG_00305.png,25.970727793218323,39.300878291549374,True,True,15.956671413974453,True,15.956671413974453,True,True
IMG_00306.png,20.21890649018944,53.105674257167465,True,True,18.11335623707842,True,18.11335623707842,True,True
IMG_00307.png,12.878410603148149,96.9051191203379,True,True,25.200755253610605,True,25.200755253610605,True,True
IMG_00308.png,29.600454504144373,46.320398531988346,True,True,20.768662719217325,True,20.768662719217325,True,True
IMG_00309.png,23.862122126362628,37.81758271212461,True,True,14.626351036144781,True,14.626351036144781,True,True
