image_id,h,w,mask_h,mask_w,stretch,in_val,pa_host,n_host,note_host,pa_dltrack,mt_px,pa_ours,n_ours
image_0738,800,1200,556,660,1.2636363636363637,False,13.93815206193034,17,blend,14.319677207150301,178.26627423908735,13.833906640448362,16
image_2614,800,1200,644,1088,0.8878676470588237,False,11.96572860151323,13,blend,12.488928193754617,437.42795329446426,12.964911335801625,17
image_1955,800,1200,864,1152,1.125,False,12.873271876760176,44,blend,13.463175481661109,336.10559380496386,12.683519785600035,28
image_1379,800,1200,556,996,0.8373493975903615,False,20.660036147895944,24,blend,20.73964359120776,295.15673451943246,20.951351385179578,23
image_2328,800,1200,556,660,1.2636363636363637,False,15.176902300247532,16,blend,15.33904684912661,128.50528378690748,14.844983833295466,15
image_1919,800,1200,864,1152,1.125,False,15.209705074355474,54,blend,14.282628041822143,308.7788819460422,14.96107472146451,24
image_2103,800,1200,864,1152,1.125,False,13.58805607293194,57,blend,13.039741513356226,306.44663728394306,11.962346467376072,33
image_2480,800,1200,768,1196,0.963210702341137,False,14.22354492161611,8,blend,13.81536297441259,384.3169832861208,14.141480043716742,10
image_1856,800,1200,864,1152,1.125,False,13.39099881784613,80,blend,11.912141692724735,284.6889691427877,11.001028905949212,38
image_0162,800,1200,556,996,0.8373493975903615,False,21.641749122637428,17,blend,21.224266489939964,293.0322062847652,21.415599260285617,18
image_2104,800,1200,864,1152,1.125,False,6.3504633774825034,38,blend,8.373589195583545,412.5440794485552,6.464003677264097,24
image_2062,800,1200,864,1152,1.125,False,17.85042246454075,60,blend,16.416973768989077,363.79218605978235,16.723722946143965,22
image_0053,800,1200,556,996,0.8373493975903615,False,21.389689351495765,21,blend,21.1706439191343,295.8497286211264,20.752317149159904,20
image_0749,800,1200,556,660,1.2636363636363637,False,13.514295610012798,14,blend,13.854632052610986,178.84041259007518,13.25097746922139,13
image_2305,800,1200,688,1234,0.8363047001620745,False,,0,no usable fascicle fragments,,216.3404763452348,,0
image_0303,800,1200,556,996,0.8373493975903615,False,21.2963956776483,22,blend,21.435865389952994,291.74595775279334,21.804608827732995,23
image_1464,800,1200,556,996,0.8373493975903615,False,20.840152773613866,15,blend,20.970112788646002,291.02350595719116,22.591584436819275,15
image_1845,800,1200,864,1152,1.125,False,19.139182574833054,66,blend,18.154565428150732,336.31570233751734,17.888327193401697,37
image_2677,800,1200,810,1340,0.9067164179104479,False,10.141130157603783,29,trig,11.21866651858895,468.42636209277646,10.082976608185911,31
image_0209,800,1200,556,996,0.8373493975903615,False,20.37742019221565,17,blend,20.937847424053643,293.24512416008776,20.761392876847136,17
image_1814,800,1200,864,1152,1.125,False,12.421649795727498,65,blend,11.92485397351467,274.7722731725866,11.468735288148267,26
image_0350,800,1200,556,996,0.8373493975903615,False,21.816312408273852,19,blend,21.748552622415797,295.69370674490483,21.490911230493456,19
image_0275,800,1200,556,996,0.8373493975903615,False,22.223775340578417,29,blend,22.726201293733364,296.91981127417426,21.171397158271443,22
image_0353,800,1200,556,996,0.8373493975903615,False,21.658008780726597,23,blend,21.534150830092514,295.7435413496705,21.373814060157287,21
image_1205,800,1200,556,996,0.8373493975903615,False,,0,no usable fascicle fragments,,252.40298946676361,,0
image_1784,800,1200,864,1152,1.125,False,15.661421658583585,106,blend,15.301733061825551,315.860979639012,13.817607821759474,50
image_0688,800,1200,556,660,1.2636363636363637,False,12.610529457142997,18,blend,14.064027961112455,191.56245527113,13.053745524620295,16
image_1251,800,1200,556,996,0.8373493975903615,False,20.95940622178733,19,blend,20.93198255036558,292.07589198150066,21.650790488904107,18
image_1245,800,1200,556,996,0.8373493975903615,False,20.271222205873787,16,blend,19.918755956690752,291.6565766575706,21.635350120031344,16
image_2507,800,1200,768,1196,0.963210702341137,False,14.267559403907729,12,blend,13.033792979212638,380.4810812523633,14.570904336005446,12
image_1892,800,1200,864,1152,1.125,False,19.593035110940292,60,blend,18.380481524731053,249.35492628411941,17.409348208023726,38
image_1401,800,1200,556,996,0.8373493975903615,False,20.072869254552902,20,blend,20.180645718222635,292.18247280145204,21.529385484895876,20
image_1898,800,1200,864,1152,1.125,False,16.04447830939951,69,blend,15.533977828313072,286.1803084969003,14.242037756039334,27
image_0182,800,1200,556,996,0.8373493975903615,False,23.989483051612645,13,blend,24.14728101902112,269.6124974439752,25.780746800031057,11
image_2018,800,1200,864,1152,1.125,False,20.293616503848757,45,blend,17.49924841600578,297.72029110163004,18.59419627097333,11
image_1612,800,1200,864,1152,1.125,False,17.592580575870322,69,blend,14.276591599398067,319.59016686891476,15.444577329982799,36
image_1275,800,1200,556,996,0.8373493975903615,False,25.002861206895936,12,blend,24.836488499011587,267.0637899043161,24.459051341073913,12
image_1158,800,1200,556,996,0.8373493975903615,False,23.73687415959194,18,blend,23.72026034582462,288.3520283865842,22.739499044025614,17
image_1842,800,1200,864,1152,1.125,False,16.086449953544868,82,blend,14.891367052197051,365.7035441777789,13.328949014919889,31
image_1291,800,1200,556,996,0.8373493975903615,False,22.074895423333732,13,blend,21.89566626905045,284.9728450200771,22.820929836825716,14
image_1890,800,1200,864,1152,1.125,False,13.672611547293009,76,blend,11.066026217391855,345.83784174568495,11.365263382739347,26
image_1450,800,1200,556,996,0.8373493975903615,False,20.531496031214452,19,blend,21.208546436551877,295.6210671067672,20.56409833064372,19
image_2010,800,1200,864,1152,1.125,False,20.587652201432142,51,blend,18.312916968669107,397.4340697881842,18.261655133992956,17
image_1948,800,1200,864,1152,1.125,False,15.25022250345079,40,blend,13.278097724932085,269.00471208528495,13.976319598770512,16
image_1168,800,1200,556,996,0.8373493975903615,False,22.085396113706064,15,blend,21.95958716660468,290.17622276319344,22.808338676187063,14
image_2735,800,1200,810,1340,0.9067164179104479,False,10.21769110433731,40,blend,10.417665676451852,263.9525659022618,9.953325753357673,39
image_1846,800,1200,864,1152,1.125,False,18.52150874930859,67,blend,18.09859827867757,345.1335640045247,17.75760881301447,32
image_1976,800,1200,864,1152,1.125,False,15.319565920702008,28,blend,11.674189814085576,421.66169372166837,12.69301756370004,13
image_2466,800,1200,768,1196,0.963210702341137,False,12.99973715441705,14,blend,13.321092240028825,381.74372952990416,13.24064455132971,21
image_1130,800,1200,556,996,0.8373493975903615,False,24.577531204705213,16,blend,25.205488654749985,262.3007897868854,25.390642125366092,16
image_1465,800,1200,556,996,0.8373493975903615,False,22.503241920926026,16,blend,22.176806373703336,290.1371602187557,22.126781589248658,16
image_1880,800,1200,864,1152,1.125,False,17.603847645085818,97,blend,14.389790349229937,398.33044470703334,15.171295412210196,29
image_2022,800,1200,864,1152,1.125,False,12.54170652863199,51,blend,11.047650415218207,306.87697608688853,10.212660706318497,19
image_1945,800,1200,864,1152,1.125,False,17.41444989262811,46,blend,12.70691777815199,324.96184580153783,15.026863574757403,12
image_1451,800,1200,556,996,0.8373493975903615,False,20.808739651286434,22,blend,21.37365203431098,295.64458209216696,21.146838509048894,23
image_1640,800,1200,864,1152,1.125,False,14.763843837401165,105,blend,13.10328084578039,290.8450950245766,13.448629848800191,40
image_1860,800,1200,864,1152,1.125,False,14.600025356499929,79,blend,12.916699803386846,291.14231766764254,12.102180565507458,30
image_2663,800,1200,810,1340,0.9067164179104479,False,7.985367038419592,35,trig,8.190003606277184,450.5808344603741,7.840914722511802,36
image_0090,800,1200,556,996,0.8373493975903615,False,22.093225811803634,22,blend,22.571965071962996,293.6546419737162,21.413183857306027,23
image_0059,800,1200,556,996,0.8373493975903615,False,21.65095839739935,17,blend,21.737102757856455,292.3243186261539,20.85707803019901,18
image_0732,800,1200,556,660,1.2636363636363637,False,13.262490986577314,17,blend,13.624339166929165,180.6464020689453,13.957956511009092,15
image_1463,800,1200,556,996,0.8373493975903615,False,21.272916524484522,16,blend,20.913728440560426,289.4919397213093,21.926109365627028,16
image_2555,800,1200,644,1088,0.8878676470588237,False,12.47183367350659,18,blend,12.511070808155488,453.11810005931716,13.378765032584367,24
image_1352,800,1200,556,996,0.8373493975903615,False,26.2004642855726,13,blend,27.024407717507533,270.8084332090614,26.315093751631846,12
image_0036,800,1200,556,996,0.8373493975903615,False,28.147837821088714,14,blend,28.16224709312751,274.4782911913001,26.691189094800997,12
image_1224,800,1200,556,996,0.8373493975903615,False,21.27098421149315,19,blend,20.537727129035655,295.97905333212526,20.15466528970853,20
image_2624,800,1200,644,1088,0.8878676470588237,False,12.975000499261995,16,blend,13.170747740429338,437.7254378815912,13.52139022245215,18
image_1343,800,1200,556,996,0.8373493975903615,False,23.99921872216052,14,blend,23.600695424622135,292.84806820365134,24.126507496954087,15
image_0105,800,1200,556,996,0.8373493975903615,False,25.479439403820937,13,blend,25.446855871663164,266.3952524609299,24.993164775300315,13
image_2077,800,1200,864,1152,1.125,False,15.75471702009541,55,blend,12.952719276015124,335.2008225415645,14.369359931379135,16
image_2307,800,1200,600,800,1.125,False,15.640897273508168,27,blend,15.540194716515334,375.2049830464728,16.307869992031627,25
image_1682,800,1200,864,1152,1.125,False,17.49592149525883,60,blend,17.641280594077,246.7718190161354,15.865221250110027,28
image_2631,800,1200,644,1088,0.8878676470588237,False,11.541574596094408,16,blend,12.290582013706542,440.10707256793404,13.041738044988618,16
image_2557,800,1200,644,1088,0.8878676470588237,False,12.733959274126015,23,blend,12.808049533121679,451.44472368530904,13.300228977204373,27
image_2509,800,1200,768,1196,0.963210702341137,False,14.720376098148876,14,blend,13.808464719950827,380.3035023990972,14.55526948756477,12
image_1748,800,1200,864,1152,1.125,False,25.611409108253582,74,blend,22.913997545381168,299.6319422437392,22.886941037714863,28
image_0285,800,1200,556,996,0.8373493975903615,False,21.419220907518127,22,blend,22.117582022536638,288.6646575853092,22.37725207189022,19
